Date,Close,CAGR_1Y,CAGR_3Y,CAGR_5Y,CAGR_10Y
2005-04,974.03,,,,
2005-05,1047.16,,,,
2005-06,1064.25,,,,
2005-07,1224.23,,,,
2005-08,1430.37,,,,
2005-09,1534.38,,,,
2005-10,1341.92,,,,
2005-11,1541.25,,,,
2005-12,1694.88,,,,
2006-01,1853.6,,,,
2006-02,1893.52,,,,
2006-03,2162.02,,,,
2006-04,2414.42,148.0336,,,
2006-05,2176.96,107.9961,,,
2006-06,2090.03,96.4761,,,
2006-07,2024.6,64.9812,,,
2006-08,2211.44,54.6523,,,
2006-09,2356.52,58.8551,,,
2006-10,2507.87,86.9668,,,
2006-11,2644.57,71.6495,,,
2006-12,2692.14,67.7064,,,
2007-01,2706.76,46.0651,,,
2007-02,2456.4,29.7498,,,
2007-03,2412.75,25.1169,,,
2007-04,2633.36,9.0486,,,
2007-05,2795.64,28.4415,,,
2007-06,3077.08,37.8231,,,
2007-07,3246.71,60.4149,,,
2007-08,3342.1,51.1705,,,
2007-09,4116.04,78.1367,,,
2007-10,5273.42,110.3819,,,
2007-11,5549.18,109.9395,,,
2007-12,6127.25,126.707,,,
2008-01,4837.99,78.8084,,,
2008-02,4628.29,88.1732,,,
2008-03,3723.54,54.0087,,,
2008-04,4241.24,60.9009,63.204,,
2008-05,3871.97,42.6991,56.4036,,
2008-06,2941.69,-4.3794,40.3301,,
2008-07,3287.21,1.2448,38.8977,,
2008-08,3319.26,2.0645,38.1621,,
2008-09,2867.49,-30.1453,23.1693,,
2008-10,2080.29,-60.4761,15.7314,,
2008-11,2026.27,-58.7982,14.3293,,
2008-12,2174.47,-64.4361,8.6502,,
2009-01,2106.28,-62.6525,7.2968,,
2009-02,2031.12,-55.3639,3.0193,,
2009-03,2173.87,-41.6397,0.1823,,
2009-04,2296.32,-36.1157,-1.6574,,
2009-05,2707.99,-34.0261,3.7923,,
2009-06,2713.4,-7.7656,9.0884,,
2009-07,2993.48,-8.9414,13.9199,,
2009-08,2986.12,-9.9912,10.5268,,
2009-09,3159.13,10.1779,10.2513,,
2009-10,3014.93,4.7455,8.3128,,
2009-11,3271.72,61.0967,7.3495,,
2009-12,3465.99,59.4456,8.7681,,
2010-01,3260.39,45.5726,6.4033,,
2010-02,3323.38,52.9495,6.9092,,
2010-03,3514.83,61.7386,13.3449,,
2010-04,3645.38,58.5985,11.4466,30.1928,
2010-05,3471.2,28.032,7.4795,27.0889,
2010-06,3550.46,30.8732,4.8798,27.2514,
2010-07,3703.65,33.3336,6.1907,24.7711,
2010-08,3832.41,28.3627,4.6678,21.7913,
2010-09,4129.0,30.7245,0.1046,21.8973,
2010-10,4327.2,33.8656,1.6346,22.6476,
2010-11,4124.8,26.0944,-9.4126,21.7637,
2010-12,4136.15,19.3498,-12.275,19.5252,
2011-01,3665.54,12.3637,-8.8339,14.6126,
2011-02,3534.75,6.3288,-9.6961,13.2988,
2011-03,3932.26,11.8848,1.8359,12.7103,
2011-04,3958.86,11.6595,2.0113,10.397,
2011-05,3907.19,12.5693,0.3022,12.4112,
2011-06,3915.36,10.2849,10.0069,13.3787,
2011-07,3983.4,11.2559,10.3526,13.5408,
2011-08,3698.75,-0.122,3.6735,12.5911,
2011-09,3699.57,-10.4071,8.87,9.4359,
2011-10,3826.13,-11.5276,22.5384,8.8168,
2011-11,3549.55,-13.955,20.522,6.0638,
2011-12,3243.66,-19.9257,16.4727,3.7961,
2012-01,3547.07,-3.2342,18.9691,5.557,
2012-02,3752.91,6.1588,22.6807,8.8425,
2012-03,3869.45,8.7025,23.2303,9.9033,
2012-04,3898.3,-1.5225,19.2688,8.1581,
2012-05,3695.2,-5.4148,10.8932,5.7356,
2012-06,3881.25,-0.6141,12.3733,4.751,
2012-07,3895.33,-2.1946,9.1727,3.7083,
2012-08,4039.23,9.1594,10.5912,3.8602,
2012-09,4404.98,17.5366,13.4657,1.3656,
2012-10,4477.55,16.9879,14.0747,-3.2178,
2012-11,4835.44,36.1406,13.9044,-2.7149,
2012-12,4856.21,49.4261,11.8954,-4.5415,
2013-01,4806.12,35.4112,13.7784,-0.132,
2013-02,4635.33,28.1537,11.7039,-0.839,
2013-03,4634.07,21.6541,11.387,0.0246,
2013-04,4770.98,22.4031,9.382,2.3822,
2013-05,5096.52,37.9531,13.6542,5.6473,
2013-06,4879.47,29.482,11.7014,4.6591,
2013-07,4721.55,21.2265,8.4205,7.5117,
2013-08,4622.59,17.1499,7.4473,6.8457,
2013-09,4979.39,12.974,6.4398,11.6713,
2013-10,5197.31,16.0867,6.2844,20.0997,
2013-11,5208.37,15.0456,6.191,20.7723,
2013-12,5427.81,11.779,9.4798,20.0785,
2014-01,5357.93,11.4897,13.4855,20.521,
2014-02,5550.86,19.7659,16.2302,22.2613,
2014-03,5523.61,19.0393,11.9908,20.5061,
2014-04,5646.86,18.3722,12.5521,19.7079,
2014-05,6071.78,24.9747,14.8678,17.5182,
2014-06,6861.44,40.3902,20.558,20.3903,
2014-07,7062.55,49.6224,20.9853,18.7319,
2014-08,7599.76,55.6392,23.3113,20.1471,
2014-09,8252.73,65.7951,30.6539,21.1762,
2014-10,8615.41,65.8241,31.0625,23.3566,
2014-11,9022.45,66.9673,32.1499,24.0892,
2014-12,9165.31,68.9189,41.3186,21.4718,
2015-01,9842.73,73.3893,43.2972,24.7182,
2015-02,9959.15,79.4882,39.8604,24.5194,
2015-03,10217.87,85.0633,38.2096,23.7952,
2015-04,9576.03,69.6429,34.9561,21.311,25.6747
2015-05,10028.31,70.3023,35.9397,22.0491,26.0243
2015-06,9952.89,45.0924,36.8657,22.8981,25.0558
2015-07,10720.14,51.8319,40.1692,23.6734,24.221
2015-08,10085.77,32.4313,35.6941,21.3553,21.5732
2015-09,10072.91,22.0722,31.7045,19.5288,20.7073
2015-10,10169.37,21.3013,31.147,18.6279,20.6363
2015-11,10011.36,10.9055,27.4749,19.4067,20.5794
2015-12,10132.96,10.5653,27.8064,19.6296,19.5774
2016-01,9549.75,3.8826,24.5769,17.9106,18.709
2016-02,8649.54,-13.1247,23.1072,19.59,16.4028
2016-03,9397.04,-8.0175,26.4853,19.0251,15.8256
2016-04,9545.12,-6.1036,26.3617,19.237,14.7331
2016-05,9420.41,-6.0179,22.719,19.2366,15.7746
2016-06,9668.97,-2.8469,25.5451,19.809,16.5504
2016-07,10289.39,3.1224,27.3535,20.8908,17.1303
2016-08,10666.27,5.7435,32.1005,23.5673,17.0373
2016-09,10683.9,6.0529,28.9712,23.6169,16.3105
2016-10,11273.19,10.831,30.3504,24.5021,16.7875
2016-11,10431.48,4.1877,26.0183,24.0498,14.7073
2016-12,10251.22,2.3843,25.2633,23.6039,14.5033
2017-01,11256.55,17.728,28.0693,25.9697,15.3153
2017-02,11932.61,22.8093,29.0525,26.9814,17.1209
2017-03,12547.75,33.5552,31.448,26.5148,17.9169
2017-04,13122.04,36.3864,32.4681,27.1822,18.2932
2017-05,12924.05,37.2217,28.5986,28.4597,16.542
2017-06,12783.97,32.2418,23.0447,26.9101,15.2995
2017-07,13690.13,32.8699,24.6791,28.5842,15.475
2017-08,14217.86,33.3236,23.1431,28.624,15.5774
2017-09,14134.68,29.8229,22.2533,26.2487,13.125
2017-10,15531.85,37.6864,21.7016,28.2482,11.4055
2017-11,15445.57,48.1067,19.5823,26.15,10.7775
2017-12,16585.63,56.3874,21.8125,27.4676,11.4729
2018-01,16134.58,43.3704,17.887,27.411,12.7982
2018-02,15458.03,29.5674,15.7789,27.2416,12.2169
2018-03,14947.9,23.2923,14.106,26.3972,12.3403
2018-04,16601.04,26.3709,20.1245,28.3277,14.6232
2018-05,15555.54,20.3765,15.7237,25.0073,14.9177
2018-06,15039.81,15.0904,14.0367,25.2373,14.4087
2018-07,15927.58,16.3556,14.1047,27.5344,17.0959
2018-08,16913.56,18.9741,18.8023,29.6056,17.6767
2018-09,15025.18,5.2669,13.8291,26.1247,16.1589
2018-10,14599.85,-6.0046,12.7955,22.9494,21.5162
2018-11,14856.41,-3.817,14.0584,23.3119,22.0355
2018-12,14671.71,-11.4879,13.1278,22.0065,21.0387
2019-01,15110.36,-6.3522,16.4908,23.0461,21.7767
2019-02,15041.27,-2.6979,15.877,22.0666,22.1639
2019-03,15697.72,5.0057,21.3704,22.7145,22.4894
2019-04,16135.83,-2.8042,19.1204,23.3699,21.5246
2019-05,15829.14,1.7601,18.8997,21.1139,19.3025
2019-06,15628.07,0.4333,17.8964,20.4606,18.9915
2019-07,14320.69,-10.0953,11.6358,15.1884,16.9467
2019-08,14218.79,-9.9622,11.0519,13.3341,16.7149
2019-09,14938.35,-0.5751,11.8298,12.6025,16.8107
2019-10,15463.55,5.92,11.1076,12.4122,17.7588
2019-11,15637.93,6.5747,11.2105,11.6224,17.7382
2019-12,15811.46,7.7739,15.1068,11.5248,16.3921
2020-01,16286.26,7.7876,13.112,10.5919,17.4428
2020-02,15757.09,4.7624,9.7171,9.6115,16.832
2020-03,12182.03,-22.249,-0.9809,3.5775,13.2333
2020-04,14112.68,-12.5142,2.4506,8.0615,14.4929
2020-05,13832.53,-13.2742,1.7236,6.6408,14.1437
2020-06,14669.55,-6.0889,4.6918,8.0637,15.2404
2020-07,15760.74,10.0341,4.8057,8.0094,15.5763
2020-08,16032.06,12.6881,4.0833,9.7083,15.3834
2020-09,16599.42,11.0955,5.4976,10.5019,14.9255
2020-10,16711.23,10.898,5.5768,10.4397,14.4606
2020-11,17821.29,14.098,4.5737,11.6796,15.0749
2020-12,18961.29,19.8765,4.5536,13.3454,16.4443
2021-01,19042.96,18.7626,4.5794,14.7952,16.3543
2021-02,21013.37,26.8008,8.9811,16.799,18.9295
2021-03,22161.41,81.9934,13.9822,18.7221,18.8736
2021-04,24097.03,70.81,13.2219,20.3382,19.7863
2021-05,25303.62,82.4023,17.6025,21.8525,20.5371
2021-06,26420.98,80.1802,20.6357,22.2716,21.0337
2021-07,27338.76,77.8277,21.3705,21.5746,21.2322
2021-08,29211.94,82.2844,19.9749,22.3268,22.9458
2021-09,30464.9,83.6063,26.5077,23.318,23.4674
2021-10,32040.47,83.9778,27.8164,24.141,23.8807
2021-11,31877.84,78.0994,28.9733,25.038,24.5428
2021-12,33704.65,77.8251,31.9397,26.3938,26.3641
2022-01,31822.68,66.7013,28.1729,23.1058,24.5299
2022-02,30024.71,42.6409,25.9047,20.2706,23.6069
2022-03,32220.42,45.427,27.0237,20.7603,23.6049
2022-04,30405.65,34.0707,23.8945,18.2934,22.6911
2022-05,28477.4,12.5519,21.6172,17.1196,22.6587
2022-06,26262.49,-0.6003,18.8474,15.4895,21.0668
2022-07,28921.57,8.7445,22.0773,17.439,22.0467
2022-08,31515.97,14.0136,30.3756,17.8321,23.047
2022-09,31064.06,1.9681,27.6324,17.0486,21.5617
2022-10,31752.52,-0.8944,27.0962,15.3771,21.6425
2022-11,31998.19,0.3778,26.9202,15.6839,20.8037
2022-12,30899.57,-2.841,24.6974,13.2457,20.2005
2023-01,29724.37,-6.5981,22.2017,13.0,19.9893
2023-02,28432.66,-5.306,21.7384,12.964,19.8904
2023-03,28905.78,-10.2941,33.4056,14.0761,20.0737
2023-04,30906.18,-3.7964,35.3645,15.3581,20.7052
2023-05,32934.99,15.6646,33.488,16.1886,20.5173
2023-06,34728.44,32.2612,33.3035,18.2112,21.6736
2023-07,36747.48,26.9141,32.6277,18.2022,22.7797
2023-08,37550.96,19.1062,32.8296,17.2969,23.2994
2023-09,38911.37,21.5209,33.394,20.9532,23.5315
2023-10,37348.69,17.6374,30.7362,20.6692,21.804
2023-11,41716.05,30.3937,32.6994,22.9391,23.1254
2023-12,45317.41,38.0737,35.3201,24.5572,23.9377
2024-01,50435.33,69.7382,38.3055,27.2642,25.1374
2024-02,49893.01,75.2757,33.3291,27.0891,24.5532
2024-03,50009.36,68.7871,32.4788,26.6882,24.3741
2024-04,55087.85,77.474,31.7256,27.823,25.5774
2024-05,57604.94,74.7047,31.5422,29.4656,25.2202
2024-06,60871.18,76.7214,33.0094,31.2359,25.692
2024-07,63883.19,73.6468,32.6567,34.8439,24.632
2024-08,63156.93,64.7898,31.1756,34.7282,23.5661
2024-09,63905.8,63.8462,28.0037,33.7198,22.7106
2024-10,59197.4,58.3497,22.6552,30.7829,21.2526
2024-11,59207.35,53.1191,22.019,30.4944,20.6901
2024-12,57213.25,26.0303,19.2847,29.318,20.0948
2025-01,49736.6,-1.3826,16.0464,25.0061,17.5783
2025-02,44884.85,-10.2448,14.3388,23.2785,16.2462
2025-03,47724.3,-4.5723,16.2521,24.383,16.8221
2025-04,49767.6,-9.664,17.8283,28.6715,17.9143
2025-05,52456.95,-4.4242,19.333,30.5367,17.9853
2025-06,55332.85,-9.0571,28.1911,30.4154,18.7116
2025-07,51947.8,-18.6947,21.5089,26.944,17.092
2025-08,50200.35,-20.0242,19.5679,25.6222,16.5503
2025-09,50575.35,-20.8722,17.6371,24.9633,17.5084
2025-10,53479.65,-9.6651,18.9742,26.1812,18.0483
2025-11,54778.55,-6.9563,19.3878,25.1683,18.1805
2025-12,52707.65,-7.8803,19.459,22.6912,17.9245
